"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1973538424238854400","Thu Oct 02 07:44:32 +0000 2025","0","@ARSIPAJA @grok apakah wajar kandungan etanol 3 5% di base feul?","1973655322301702343","","ARSIPAJA","in","","0","1","0","https://x.com/undefined/status/1973655322301702343","1562716734552809473",
"1973625344528884049","Thu Oct 02 07:42:23 +0000 2025","46","@merapi_uncover Vivo karo BP wae rasido njukuk seko Pertamina mergane kandungan etanol e terlalu tinggi nek etanol e masih dlm batas wajar we rapopo lha iki terlalu tinggi Yowis selamat mnikmati kebobrokan motor n kebobrokan pemerintahan seko mentri Bahlil dibawah presiden kesayanganmu itu lur https://t.co/rhcZd3dvQd","1973654782142505074","https://pbs.twimg.com/media/G2PT1WlaIAUHRw2.jpg","merapi_uncover","in","","0","1","7","https://x.com/undefined/status/1973654782142505074","1107278033281404928",
"1973542662620979551","Thu Oct 02 07:29:37 +0000 2025","2","Base fuel Etanol di luar negeri max 10%. Baik Bp mapupun shell di luar negeri rata2 mengandung etanol 5% dan 10%. Kandungan base fuel pertamina kmrin 3 5%. Kalau di pertamax 92 malah katanya tidak ada etanol informasinya bisa dibaca sendiri di google data yg ada bisa dibaca","1973651569162985977","","Ndrewstjan","in","","0","2","1","https://x.com/undefined/status/1973651569162985977","1176673445263765504",
"1973647908026392872","Thu Oct 02 07:15:04 +0000 2025","0","Kandungan Etanol dalam BBM Adalah Apa Digunakan untuk? Ramai Alasan SPBU Swasta Batal Beli BBM dari Pertamina. https://t.co/UFk5b3j0RR","1973647908026392872","","","in","","0","0","0","https://x.com/undefined/status/1973647908026392872","1287642738683342848",
"1973356022732562496","Thu Oct 02 07:09:06 +0000 2025","0","@salam4jari Tim Gabungan Penyidik : mari kita check kandungan etanol di Pertamina. Dannnnn... boooom kilang minyak pertamina terbakar...","1973646404989100235","","salam4jari","in","","0","0","0","https://x.com/undefined/status/1973646404989100235","180967881",
"1973636986914078775","Thu Oct 02 06:31:40 +0000 2025","0","Kandungan etanol mengatur nilai oktan dalam bahan bakar. Etanol bisa berefek negatif pada performa kendaraan tertentu. #Ekonomi #AdadiKompas https://t.co/ZR9LJmbZWN","1973636986914078775","","","in","","0","0","0","https://x.com/undefined/status/1973636986914078775","155456716",
"1973634381408321946","Thu Oct 02 06:21:19 +0000 2025","0","Kandungan etanol mengatur nilai oktan dalam bahan bakar. Etanol bisa berefek negatif pada performa kendaraan tertentu. #Ekonomi #AdadiKompas https://t.co/5F6nH7DJs8","1973634381408321946","","","in","","0","0","0","https://x.com/undefined/status/1973634381408321946","771030588",
"1973626370703188186","Thu Oct 02 05:49:29 +0000 2025","258","PT Vivo Energy Indonesia (Vivo) dan PT Aneka Petroindo Raya (APR) atau SPBU BP-AKR membatalkan pembelian BBM dari PT Pertamina (Persero) karena kandungan etanol 3 5 persen yang dinilai terlampau tinggi. Padahal menurut regulasi kandungan etanol dalam BBM diperbolehkan hingga https://t.co/LVy3XTkT9a","1973626370703188186","https://pbs.twimg.com/media/G2O6uFCaIAsXz_s.jpg","","in","","16","69","119","https://x.com/undefined/status/1973626370703188186","121640063",
"1973591344624050231","Thu Oct 02 05:37:31 +0000 2025","75","@Metro_TV Ternyata Bahlil adalah Pahlawan Warga. Dengan kuota impor dibatasi. Jadinya ketiga pom swasta tsb bisa mengaudit kandungan etanol di Base fuel nya pertamina karena keinginan pertamina pembelian via 1 pintu. Dan kita jadi beneran tau bahwa emang Base fuelnya pertamina caur. ","1973623360618897822","","Metro_TV","in","","0","0","5","https://x.com/undefined/status/1973623360618897822","939551623",
"1973619226859675958","Thu Oct 02 05:21:06 +0000 2025","0"," Udah deal eh batal Itu yang terjadi sama Vivo &amp; BP-AKR waktu mau ambil base fuel dari Pertamina. Alasannya karena kandungan etanol dianggap nggak sesuai standar mereka. Swipe buat tau berita lengkapnya! #news #berita #indonesia https://t.co/8fnfnTloVx","1973619226859675958","https://pbs.twimg.com/media/G2O0OPIaIAQKESy.jpg","","in","","0","1","5","https://x.com/undefined/status/1973619226859675958","1879736924661075968",
"1973614517830779236","Thu Oct 02 05:02:23 +0000 2025","0","Dari adanya Batal pembelian BBM oleh swasta ke Pertamina. Kita jadi tahu jika kandungan Etanol terlalu banyak dapat menyebabkan dampak negatif pada mesin.","1973614517830779236","","","in","","0","0","0","https://x.com/undefined/status/1973614517830779236","1603619938073456640",
"1973613526729236794","Thu Oct 02 04:58:27 +0000 2025","0","Kandungan Etanol Jadi Alasan Vivo https://t.co/qyOW8tpHtq","1973613526729236794","","","in","","0","0","0","https://x.com/undefined/status/1973613526729236794","808582626688712704",
"1973611290099851382","Thu Oct 02 04:49:35 +0000 2025","0","Pihak swasta menolak membeli BBM Pertamina karena kandungan etanol meskipun kadar etanol di Indonesia relatif rendah yaitu E2. Alasan ini dipertanyakan karena etanol telah digunakan secara luas di banyak negara.","1973611293845365180","","voxindonesia_id","in","","0","1","0","https://x.com/undefined/status/1973611293845365180","1429497035510583298",
"1973411781822521653","Thu Oct 02 04:34:01 +0000 2025","0","@SelebtwitMobil penyimpanan BBM yang memiliki kandungan etanol itu perlu perlakuan khusus tidak sembarangan dan harus sering dibersihkan.","1973607377393033724","","SelebtwitMobil","in","","0","0","0","https://x.com/undefined/status/1973607377393033724","1813838257664442368",
"1973334300587335873","Thu Oct 02 04:30:58 +0000 2025","0","@BigAlphaID Selain ketahuan punya kandungan etanol 3 5% saya fokus keuntungan yg diambil dri 40.000 barel base fuel ini. 3 5% ini shrusnya tetap base fuel tpi diganti dan jika dikali dgn 40.000 barel dgn harga 1 barel wah brp milyar keuntungan pertamina dri ini. apakah ini masuk korupsi?","1973606611446013996","","BigAlphaID","in","","0","0","0","https://x.com/undefined/status/1973606611446013996","1161981135972290561",
"1973604067005046961","Thu Oct 02 04:20:52 +0000 2025","0","Sejumlah pihak swasta menolak membeli BBM Pertamina dengan dalih kandungan etanol. Ironisnya kadar etanol di Indonesia hanya berada di level E2 jauh lebih rendah dibandingkan Brasil yang sudah mencapai E27 E100 India E20 serta Eropa dan Amerika yang berkisar E10 E85. https://t.co/Qoy7taRPkF","1973604067005046961","https://pbs.twimg.com/media/G2OmZ9BaIAIUdgT.jpg","","in","","1","1","1","https://x.com/undefined/status/1973604067005046961","1380535714253733896",
"1973566929580569018","Thu Oct 02 04:16:47 +0000 2025","43","@perupadata Kandungan etanol tinggi bisa menyebabkan korosi mesin cepat rusak penumpukan limbah di mesin filter di kendaraan lu cepat mampet dsb. Udah kualitas sampah dioplos dgn pedenya ditawarkan ke perusahaan asing dan swasta.. Anjeng pejabat sampah. https://t.co/pn29vCDFjI","1973603041854234906","https://pbs.twimg.com/media/G2OlggZaIAYobGQ.jpg","perupadata","in","","0","0","17","https://x.com/undefined/status/1973603041854234906","997779086926790656",
"1973602435747946811","Thu Oct 02 04:14:23 +0000 2025","0","VIVO dan BP mendadak batal beli BBM dari Pertamina! Karena kandungan Etanol 3 5% https://t.co/ZRddmkxkqf","1973602435747946811","","","in","","0","0","0","https://x.com/undefined/status/1973602435747946811","808582626688712704",
"1973599972840055081","Thu Oct 02 04:04:35 +0000 2025","1","Gak ngerti kenapa pada salfok karena di regulasi kan udah dibilang kandungan etanol dalam bbm boleh hingga batas 20% inti permasalahnya i think most likely SPBU tuh mau base fuel (murni) tapi kok malah ada etanol 3.5%nya...","1973599972840055081","","","in","","0","2","0","https://x.com/undefined/status/1973599972840055081","397967930",
"1973411781822521653","Thu Oct 02 03:44:04 +0000 2025","0","@moedigroem @SelebtwitMobil Alternatif etanol sebagai aditif BBM: bio-isobutanol (lebih stabil tidak higroskopis) ETBE/TAME (eter oksigenat lain) atau peningkatan oktan non-oksigenat seperti alkylates/reformates. Kandungan 3 5% etanol bermasalah bagi VIVO/BP karena tidak sesuai spesifikasi teknis","1973594807667925417","","moedigroem","in","","0","0","0","https://x.com/undefined/status/1973594807667925417","1720665183188922368",
"1973411781822521653","Thu Oct 02 03:41:32 +0000 2025","0","@moedigroem @SelebtwitMobil Etanol dalam BBM (bahan bakar minyak) berfungsi sebagai aditif oksigenat untuk meningkatkan angka oktan memperbaiki pembakaran dan mengurangi emisi gas buang seperti CO. Ia juga bersifat terbarukan membantu kurangi ketergantungan pada fosil fuel. Kandungan seperti 3 5% di","1973594170255450195","","moedigroem","in","","0","1","0","https://x.com/undefined/status/1973594170255450195","1720665183188922368",
"1973411781822521653","Thu Oct 02 03:38:33 +0000 2025","0","@moedigroem @SelebtwitMobil Ya pembatalan pembelian BBM oleh VIVO dan BP-AKR dari Pertamina memang karena kandungan etanol 3 5% yang tidak sesuai spesifikasi mereka. Namun klaim bahwa etanol menguap hingga mengurangi volume 3 5% dalam hitungan hari selama pengiriman/penyimpanan tidak sepenuhnya didukung","1973593418858373569","","moedigroem","in","","0","1","0","https://x.com/undefined/status/1973593418858373569","1720665183188922368",
"1973588835482366081","Thu Oct 02 03:36:11 +0000 2025","0","@politikana Berdasarkan berita terkini dari CNN Indonesia dan Tribunnews (September-Oktober 2025) Pertamina mengimpor base fuel tersebut dari Amerika Serikat untuk atasi kekurangan stok SPBU swasta. Kandungan etanol ~3 5% kemungkinan sudah dicampur oleh pemasok di AS karena blending etanol","1973592823950877158","","politikana","in","","0","1","0","https://x.com/undefined/status/1973592823950877158","1720665183188922368",
"1973588835482366081","Thu Oct 02 03:24:05 +0000 2025","0","@politikana Dengan kandungan etanol ~3 5% efeknya minimal pada kendaraan modern: penurunan efisiensi energi sekitar 1% risiko korosi dan pemisahan fase rendah jika bahan bakar segar. Pada mesin lama mungkin ada dampak kecil seperti degradasi seal setelah penggunaan rutin bertahun-tahun ","1973589778689056985","","politikana","in","","0","1","0","https://x.com/undefined/status/1973589778689056985","1720665183188922368",
"1973589349209088227","Thu Oct 02 03:22:23 +0000 2025","0","SPBU swasta punya standard ketat base fuel tidak boleh ada kandungan etanol sementara base fuel pertamina ada kandungan etanol 3.5% Vivo BP-AKR Shell belum mutusin beli base fuel dari pertamina. https://t.co/56f9arnlgG https://t.co/091ieF1ZQg","1973589349209088227","https://pbs.twimg.com/media/G2OZDH0bAAAfihq.jpg","","in","","0","0","0","https://x.com/undefined/status/1973589349209088227","2382330150",
"1973588835482366081","Thu Oct 02 03:21:40 +0000 2025","0","@politikana Etanol dalam BBM bisa korosif bagi komponen mesin lama menarik air hingga menyebabkan pemisahan fase dan menurunkan efisiensi energi. BP dan Vivo batal beli karena ingin BBM murni tanpa aditif meski regulasi izinkan hingga 20% etanol (kandungan di sini ~3 5%).","1973589172368842847","","politikana","in","","0","1","0","https://x.com/undefined/status/1973589172368842847","1720665183188922368",
"1973538424238854400","Thu Oct 02 03:07:23 +0000 2025","0","@_hehe77 @cerio0 @ARSIPAJA Yang benar adalah Vivo dan BP batal beli base fuel dari Pertamina karena kandungan etanol 3 5% tidak sesuai spesifikasi mereka meski regulasi izinkan hingga 20%. Subtitle di screenshot tampaknya typo artikel lengkap konfirmasi pembatalan. Sumber: https://t.co/f2ZO93pPie CNN ","1973585576575246638","","_hehe77","in","","0","0","0","https://x.com/undefined/status/1973585576575246638","1720665183188922368",
"1973356022732562496","Thu Oct 02 02:57:25 +0000 2025","0","@zcmbi @salam4jari Berdasarkan laporan dari Kompas https://t.co/KStD9dvgIB dan sumber lain alasan utama pembatalan Vivo dan BP-AKR adalah kandungan etanol 3 5% yang tidak sesuai spesifikasi. Vivo menyebut masalah teknis tambahan yang tak bisa dipenuhi Pertamina tapi tanpa detail spesifik.","1973583069203616081","","zcmbi","in","","0","1","0","https://x.com/undefined/status/1973583069203616081","1720665183188922368",
"1973356022732562496","Thu Oct 02 02:54:30 +0000 2025","0","@grok @salam4jari Apakah ada masalah lainnya selain karena ada kandungan etanol?","1973582334529269980","","grok","in","","0","1","0","https://x.com/undefined/status/1973582334529269980","1284391552626774018",
"1973356022732562496","Thu Oct 02 02:53:38 +0000 2025","0","@zcmbi @salam4jari Berita ini valid didukung oleh laporan dari Kumparan Kompas CNN Indonesia dan sumber lain. Secara sederhana: Vivo dan BP-AKR awalnya setuju beli base fuel (BBM murni) dari Pertamina tapi batal karena tes lab menemukan kandungan etanol 3 5% yang tidak sesuai regulasi","1973582116509327800","","zcmbi","in","","0","1","0","https://x.com/undefined/status/1973582116509327800","1720665183188922368",
"1973581948254863369","Thu Oct 02 02:52:58 +0000 2025","0","Terungkap! Vivo &amp; BP Batal Beli BBM Pertamina Gegara Kandungan Etanol https://t.co/b7a6CfVfPV","1973581948254863369","","","in","","0","1","0","https://x.com/undefined/status/1973581948254863369","847372542830444544",
"1973581884555928030","Thu Oct 02 02:52:43 +0000 2025","0","SPBU Swasta Batal Beli BBM Pertamina Kandungan Etanol Jadi Kendala https://t.co/x5VCZhlQvS #PertaminaPatraNiaga #SPBUSwasta #VivoEnergy #BPAKR #KandunganEtanol #bitvonline","1973581884555928030","","","in","","0","0","0","https://x.com/undefined/status/1973581884555928030","1641028826489823232",
"1973579979524120583","Thu Oct 02 02:45:09 +0000 2025","110","Apa bahaya kandungan ETANOL? Shell Vivo BP batal ambil BBM dari Pertamina karena kandungan Etanol. Buat yang awam termasuk saya ini bahaya etanol buat kendaraan kita: ​1. Korosi dan Kerusakan Komponen ​Etanol bersifat korosif terhadap beberapa material terutama jika","1973579979524120583","","","in","","3","0","47","https://x.com/undefined/status/1973579979524120583","33456112",
"1973538424238854400","Thu Oct 02 02:29:59 +0000 2025","1","@JodyAndersson @ARSIPAJA Kandungan etanol dalam BBM memiliki dampak positif dan negatif: Positif: - Mengurangi emisi CO2 dan polusi (hingga 43-52% lebih rendah dari bensin murni). - Meningkatkan nilai oktan performa mesin dan efisiensi pembakaran. - Sumber terbarukan kurangi ketergantungan fosil","1973576164682899691","","JodyAndersson","in","","0","0","0","https://x.com/undefined/status/1973576164682899691","1720665183188922368",
"1973575729653981476","Thu Oct 02 02:28:15 +0000 2025","0","Awalnya Vivo dan BP-AKR sempat sepakat namun belakangan mundur karena isu kandungan etanol pada base fuel impor Pertamina. Shell pun masih tarik-ulur dengan alasan birokrasi internal. Lalu apa sebenarnya yang membuat SPBU swasta kompak menahan diri? https://t.co/G8wz0gn7Sc","1973575729653981476","","","in","","0","0","0","https://x.com/undefined/status/1973575729653981476","64635651",
"1973538424238854400","Thu Oct 02 02:28:13 +0000 2025","0","@ARSIPAJA Apa dampak dari adanya kandungan etanol di dalam BBM? @grok","1973575721265303956","","ARSIPAJA","in","","0","1","0","https://x.com/undefined/status/1973575721265303956","1480905761492373504",
"1973574894253420795","Thu Oct 02 02:24:56 +0000 2025","3","Vivo dan BP Batal Beli BBM dari Pertamina Penyebabnya karena kandungan etanol https://t.co/CTjDZ1e7wD","1973574894253420795","","","in","","1","1","1","https://x.com/undefined/status/1973574894253420795","41730943",
"1973573454315266306","Thu Oct 02 02:19:13 +0000 2025","5","Vivo dan BP Batal Beli BBM dari Pertamina Penyebabnya karena kandungan etanol https://t.co/DypxoefE3d","1973573454315266306","","","in","","1","4","1","https://x.com/undefined/status/1973573454315266306","41730943",
"1972919340430242124","Thu Oct 02 02:11:11 +0000 2025","1","@tempodotco Infonya batal karena kadar etanol hanya 3 5 sedangkan standar kandungan etanol 20","1973571433990361230","","tempodotco","in","","0","2","0","https://x.com/undefined/status/1973571433990361230","1604177885916381184",
"1973538424238854400","Thu Oct 02 01:38:24 +0000 2025","0","@M4M4D_C41303L @ARSIPAJA Ya ada perbedaan. Etanol meningkatkan nilai oktan bensin (meningkatkan performa anti-knocking) tapi menurunkan kandungan energi (efisiensi sedikit berkurang). Pada 3% efek minimal dan aman untuk kebanyakan mesin. Di atas 5% (misal 10%) oktan lebih tinggi tapi bisa korosif","1973563184444481636","","M4M4D_C41303L","in","","0","0","0","https://x.com/undefined/status/1973563184444481636","1720665183188922368",
"1973546842370822645","Thu Oct 02 00:33:28 +0000 2025","0","Vivo Batalkan Pembelian BBM Pertamina karena Kandungan Etanol https://t.co/FwEIhgJvGI","1973546842370822645","","","in","","0","0","0","https://x.com/undefined/status/1973546842370822645","1350787273",
"1973546721973248478","Thu Oct 02 00:32:59 +0000 2025","0","Vivo Batalkan Pembelian BBM Pertamina karena Kandungan Etanol https://t.co/ZSke1Duxtt","1973546721973248478","","","in","","0","0","0","https://x.com/undefined/status/1973546721973248478","1602956893",
"1973538424238854400","Thu Oct 02 00:29:22 +0000 2025","0","@tanyabiartahu @ARSIPAJA Berita ini benar. Vivo dan BP membatalkan pembelian base fuel dari Pertamina karena kandungan etanol 3 5% di impor minyak tersebut tidak sesuai regulasi. Pertamina mengonfirmasi hal ini dalam rapat DPR. Sumber: https://t.co/f2ZO93pPie Reuters.","1973545809682768328","","tanyabiartahu","in","","0","1","0","https://x.com/undefined/status/1973545809682768328","1720665183188922368",
"1973542662620979551","Thu Oct 02 00:26:59 +0000 2025","8","Shell juga sama. Headquarter-nya di london. Sesuai informasi di atas base fuel di UK London juga tdk free ethanol. Rata2 kandungan etanolnya up to 10%. Dan bensin shell di uk juga rata2 tdk free etanol ( up to 5% and 10% ). Spbu yg free etanol ada tapi spbu tertentu saja. https://t.co/KbCFiLC3Ly","1973545211092672584","https://pbs.twimg.com/media/G2Nw6F9aIAAFh_q.jpg","Ndrewstjan","in","","0","2","0","https://x.com/undefined/status/1973545211092672584","1176673445263765504",
"1973543557991399734","Thu Oct 02 00:20:25 +0000 2025","0","Tinggi Kandungan Etanol Vivo dan AKR Batal Beli BBM Pertamina https://t.co/Szcy9qbVrn","1973543557991399734","","","in","","0","0","0","https://x.com/undefined/status/1973543557991399734","89877164",
"1973539140135489606","Thu Oct 02 00:02:52 +0000 2025","0","Vivo Energi Indonesia dan BP-AKR memutuskan batal membeli 40.000 barel fuel base impor BBM dari Pertamina karena menemukan kandungan etanol sebesar 3 5% dalam produk tersebut. Simak selengkapnya: https://t.co/g7f1h2GA2a https://t.co/HiA2HbJM5b","1973539140135489606","https://pbs.twimg.com/media/G2NrXriaIAAA55h.jpg","","in","","0","0","2","https://x.com/undefined/status/1973539140135489606","1582972008479920129",
"1973356732006248737","Wed Oct 01 23:54:16 +0000 2025","0","@TurquoiseMasaru @nuicemedia fixed beli dari SPBU Non Pertamina kedepannya sih tanya @grok soal efek kandungan etanol pada mesin https://t.co/PWWih9ZBg9","1973536975488737339","https://pbs.twimg.com/media/G2NpUooaIAAnfYy.jpg","TurquoiseMasaru","in","","0","1","0","https://x.com/undefined/status/1973536975488737339","1234080904794058752",
"1973529294749180374","Wed Oct 01 23:23:44 +0000 2025","0","Sudah diakui bahwa base fuel yg diimpor ada kandungan etanol jd spbu swasta ogah beli Orang dpr juga ternyata terang²an mau mambatasi perluasan spbu swasta agar tidak bertambah konsumennya ","1973529294749180374","","","in","","0","0","0","https://x.com/undefined/status/1973529294749180374","518235012",
"1973525957568041375","Wed Oct 01 23:10:29 +0000 2025","212","Kandungan etanol sampai 3.5% padahal fuel base murni harusnya bebas etanol. SPBU swasta ogah karena mereka punya standar sendiri dan punya formulasi masing-masing. btw etanol itu higroskopis biang karat krn nyerap lembab (uap air) plus masalah pump &amp; injektor. ","1973525957568041375","","","in","","3","11","143","https://x.com/undefined/status/1973525957568041375","368837396",
"1973356022732562496","Wed Oct 01 22:37:45 +0000 2025","8","@salam4jari Pantesan selama gw pake Pertamax mesin sering berebet... Dan bnyak jg pengguna motor mesin injeksi sering mogok akibat nosel injeksinya sering kesumbat biasanya kuras tanki begitu dikuras bnyak kandungan air di bensin air itu bisa jadi dari etanol yg tereduksi...","1973517720231748020","","salam4jari","in","","0","0","0","https://x.com/undefined/status/1973517720231748020","1952938728651145219",
"1973497391899619672","Wed Oct 01 21:16:58 +0000 2025","0","Kandungan Etanol Jadi Penyebab BP dan Vivo Batal Beli BBM dari Pertamina https://t.co/5noXytx6KP https://t.co/oXZkkTTHzR","1973497391899619672","https://pbs.twimg.com/media/G2NFa1CWcAER7lN.jpg","","in","","0","0","0","https://x.com/undefined/status/1973497391899619672","118371948",
"1973345989479277015","Wed Oct 01 20:45:23 +0000 2025","4","@TirtoID Diperbolehkan bukan berarti sesuai spek masing2 selama ini.hehe Mungkin shell dkk kandungan etanol dibawah 3 5 atau bahkan 0. Kalau mereka pakai punya pertamina jadi merusak spek mereka selama ini. Ini hanya mungkin.","1973489442699747556","","TirtoID","in","","0","0","0","https://x.com/undefined/status/1973489442699747556","393543552",
"1973169035966816749","Wed Oct 01 20:42:17 +0000 2025","0","@Exies_17 @salam4jari Shell tidak bisa import BBM langsung karena pembatasan kuota impor pemerintah (hanya +10% dari penjualan 2024). Mereka diarahkan beli dari Pertamina tapi belum kesepakatan karena negosiasi B2B dan isu teknis seperti kandungan etanol di base fuel.","1973488663305789730","","Exies_17","in","","0","0","0","https://x.com/undefined/status/1973488663305789730","1720665183188922368",
"1973473765154844832","Wed Oct 01 19:43:05 +0000 2025","1","Kandungan etanol tinggi menguap. Pantesan . Perbaiki dulu barang kalian pertamina. Org jualan jgn cuma kejar untung. Bahlul dongok","1973473765154844832","","","in","","0","0","0","https://x.com/undefined/status/1973473765154844832","1594969791588016130",
"1973236432820183108","Wed Oct 01 19:01:12 +0000 2025","1","@beulangong174 @ARSIPAJA apa semua minyak yg ada di PERTAMINA saat ini juga punya kandungan yg sama. etanol (kandungan yg membuat karat atau kotor).","1973463222750683193","","beulangong174","in","","0","1","0","https://x.com/undefined/status/1973463222750683193","797421402185867268",
"1973356022732562496","Wed Oct 01 18:47:03 +0000 2025","0","@akroma23 @salam4jari Ya etanol tinggi bisa bikin bensin lebih cepat habis saat dipakai. Karena kandungan energinya lebih rendah daripada bensin murni kendaraan butuh lebih banyak bahan bakar untuk jarak yang sama (efisiensi turun 3-5% per 10% etanol). Tapi ini tergantung mesin dan campuran.","1973459661295853973","","akroma23","in","","0","1","0","https://x.com/undefined/status/1973459661295853973","1720665183188922368",
"1973356022732562496","Wed Oct 01 18:45:42 +0000 2025","0","@akroma23 @salam4jari Kandungan etanol tinggi dalam bensin bisa sebabkan korosi pada komponen mesin (logam karet plastik) tarik air yang picu kontaminasi dan turunkan efisiensi (jarak tempuh lebih pendek). Di sisi lain tingkatkan oktan dan kurangi emisi. Efeknya bergantung pada jenis kendaraan.","1973459323344003327","","akroma23","in","","0","1","0","https://x.com/undefined/status/1973459323344003327","1720665183188922368",
"1973448858350019065","Wed Oct 01 18:04:07 +0000 2025","151","Kualitas BBM Pertamina OPLOSAN ? PT Vivo Energy Indonesia (Vivo) dan PT Aneka Petroindo Raya (APR) atau SPBU BP-AKR membatalkan pembelian BBM dari PT Pertamina (Persero) karena kandungan etanol 3 5 persen yang dinilai terlampau tinggi. https://t.co/MMWPndZJpf","1973448858350019065","https://pbs.twimg.com/media/G2MZRzzbwAAFnev.jpg","","in","","3","34","83","https://x.com/undefined/status/1973448858350019065","1875086359578472450",
"1973438043890880819","Wed Oct 01 17:21:09 +0000 2025","2","Kandungan Etanol Jadi Alasan Vivo &amp; BP Batal Beli BBM Impor dari Pertamina https://t.co/DIgxXEQntV #Bisnis","1973438043890880819","","","in","","1","1","2","https://x.com/undefined/status/1973438043890880819","47596019",
"1973419097909240104","Wed Oct 01 16:05:51 +0000 2025","0"," Wadirut PT Pertamina Patra Niaga Achmad Muchtasyar mengatakan bahwa SPBU swasta menyoroti base fuel Pertamina yang memiliki kandungan etanol sebesar 3 5 persen. Hal ini membuat badan usaha swasta tidak berkenan. ujarnya dalam rapat dengar pendapat (RDP) dgn Komisi XII DPR","1973419097909240104","","","in","","0","0","0","https://x.com/undefined/status/1973419097909240104","192787849",
"1973356022732562496","Wed Oct 01 16:03:25 +0000 2025","0","@xpxtcy @salam4jari Ya berita ini benar. Berdasarkan artikel Kumparan dan sumber lain seperti detikFinance serta Kompas Vivo dan BP-AKR memang membatalkan pembelian BBM dari Pertamina karena kandungan etanol 3 5% dinilai terlalu tinggi meski regulasi izinkan hingga 20%.","1973418482122498242","","xpxtcy","in","","0","0","0","https://x.com/undefined/status/1973418482122498242","1720665183188922368",
"1973356022732562496","Wed Oct 01 15:52:43 +0000 2025","0","@mr_hardi4 @salam4jari Kandungan etanol tinggi di BBM murni (seperti bensin) bisa punya efek positif dan negatif: Positif: Mengurangi emisi karbon meningkatkan oktan dan lebih ramah lingkungan. Negatif: Menurunkan efisiensi bahan bakar (jarak tempuh berkurang) bisa korosi mesin jika tidak","1973415792831316324","","mr_hardi4","in","","0","0","0","https://x.com/undefined/status/1973415792831316324","1720665183188922368",
"1973356022732562496","Wed Oct 01 15:52:10 +0000 2025","0","@salam4jari @grok apa pengaruh kandungan etanol tinggi pada bbm murni","1973415653802647751","","salam4jari","in","","0","1","0","https://x.com/undefined/status/1973415653802647751","1497068669725143040",
"1973369514084671734","Wed Oct 01 15:26:55 +0000 2025","10","@notmuskat @WidasSatyo Well deal awal BP Vivo mau beli asalkan murni. Ya artinya gaada kandungan etanol didalamnya. Tetiba ternyata ada kandungan 3.5% etanol yg mana udh mencederai deal awal. So gaada salahnya dong klo batal ambil? Klo udh kejadian spt itu trust nya putangina apa tdk makin jatuh?","1973409297951551678","","notmuskat","in","","0","0","1","https://x.com/undefined/status/1973409297951551678","729902120",
"1973334300587335873","Wed Oct 01 15:21:22 +0000 2025","0","@ayam_mie12 @BigAlphaID Kandungan etanol 3 5% di base oil BBM bisa jadi masalah karena etanol bersifat higroskopis (menarik air) berisiko fase separasi jika terkontaminasi air. Juga bisa korosi komponen mesin yang tidak dirancang untuk campuran etanol serta menurunkan nilai kalor (efisiensi bahan","1973407899889357211","","ayam_mie12","in","","0","1","0","https://x.com/undefined/status/1973407899889357211","1720665183188922368",
"1973345989479277015","Wed Oct 01 15:21:02 +0000 2025","0","@Cuankie99 @TirtoID Kandungan etanol dalam bahan bakar (seperti bensin) punya pengaruh positif dan negatif: Positif: Tingkatkan oktan kurangi emisi CO/HC lebih ramah lingkungan. Negatif: Turunkan efisiensi (jarak tempuh berkurang) bisa korosi komponen mesin jika tidak kompatibel serap air yang","1973407816091312579","","Cuankie99","in","","0","1","0","https://x.com/undefined/status/1973407816091312579","1720665183188922368",
"1973345989479277015","Wed Oct 01 15:20:16 +0000 2025","0","@grok @TirtoID @grok apa pengaruhnya kandungan etanol pada fuel.","1973407624566800414","","grok","in","","0","1","0","https://x.com/undefined/status/1973407624566800414","69230060",
"1973334300587335873","Wed Oct 01 15:19:41 +0000 2025","0","@unggul_anggoro @BigAlphaID Ya serius. Kandungan etanol 3 5% di BBM Pertamina sesuai standar nasional dan aman untuk kendaraan modern. Tak ada bukti kerusakan massal tapi cek kompatibilitas mesinmu jika kendaraan lama.","1973407477678084163","","unggul_anggoro","in","","0","0","0","https://x.com/undefined/status/1973407477678084163","1720665183188922368",
"1973345989479277015","Wed Oct 01 15:18:30 +0000 2025","1","@Cuankie99 @TirtoID Intinya Vivo dan BP batal beli base fuel Pertamina karena kandungan etanol 3 5% meskipun regulasi izinkan hingga 20%. Mereka sebut ada isu teknis yang tak bisa dipenuhi.","1973407181790912874","","Cuankie99","in","","0","1","0","https://x.com/undefined/status/1973407181790912874","1720665183188922368",
"1973334300587335873","Wed Oct 01 15:14:36 +0000 2025","1","@unggul_anggoro @BigAlphaID Ya berita ini benar berdasarkan laporan Reuters (1 Okt 2025): Vivo &amp; BP-AKR batal beli karena kandungan etanol 3 5% di BBM Pertamina plus isu sertifikat asal untuk BP. Akibat etanol 3 5% di bensin: Bisa tingkatkan oktan &amp; kurangi emisi tapi turunkan efisiensi bahan bakar","1973406200206336440","","unggul_anggoro","in","","0","1","1","https://x.com/undefined/status/1973406200206336440","1720665183188922368",
